url,__source_file
https://www.cajamar.es/es/particulares/productos-y-servicios/cuentas/,banca_legitimas.csv
https://www.cajamar.es/es/empresas/productos-y-servicios/cuentas/cuenta-autonomo/,banca_legitimas.csv
https://www.cajamar.es/es/comun/tablon-de-anuncios-y-tarifas/procedimiento-reclamacion-extrajudicial-clausula-suelo/,banca_legitimas.csv
https://www.cajamar.es/es/comun/informacion-corporativa/informacion-para-el-socio/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/tarjetas/carnet-jove/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/,banca_legitimas.csv
https://www.cajamar.es/es/comun/te-ayudamos/,banca_legitimas.csv
https://www.cajamar.es/es/comun/videos/cultura-digital/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/depositos/deposito-hola/,banca_legitimas.csv
https://www.cajamar.es/es/comun/eventos/promo-pension/,banca_legitimas.csv
https://www.cajamar.es/es/comun/mapa-web,banca_legitimas.csv
https://www.cajamar.es/es/comun/politica-de-proteccion-de-datos/,banca_legitimas.csv
https://www.cajamar.es/es/empresas/productos-y-servicios/financiacion/inversiones/prestamo-para-inversiones/,banca_legitimas.csv
https://www.cajamar.es/es/comun/seguridad/firma-movil-operaciones/,banca_legitimas.csv
https://www.ruralvia.com/sites/default/files/files/informacion-financiera/mip/memoria-sip-2022.pdf,banca_legitimas.csv
https://villamalea.ruralvia.com/,banca_legitimas.csv
https://www.ruralvia.com/es/aviso-legal,banca_legitimas.csv
https://www.ruralvia.com/es/banca-proximidad,banca_legitimas.csv
https://www.ruralvia.com,banca_legitimas.csv
https://bancadigital.ruralvia.com/CA-FRONT/NBE/web/particulares/,banca_legitimas.csv
https://www.ruralvia.com/cms/estatico/rvia/salamanca/ruralvia/es/particulares/index.html,banca_legitimas.csv
https://www.ruralvia.com/cms/estatico/rvia/bancocooperativo/ruralvia/es/particulares/index.html,banca_legitimas.csv
https://www.ruralvia.com/cms/estatico/rvia/casasibanez/ruralvia/es/particulares/index.html?exp=TRUE,banca_legitimas.csv
https://www.ruralvia.com/es/oficinas-y-cajeros,banca_legitimas.csv
https://www.ruralvia.com/es/banca-privada,banca_legitimas.csv
https://www.ruralvia.com/cms/estatico/rvia/galega/ruralvia/es/particulares/index.html,banca_legitimas.csv
http://www.ruralvia.com/cajaruralregional/,banca_legitimas.csv
https://www.ruralvia.com/sites/default/files/files/informacion-financiera/ccaa/ccaa-2024.pdf,banca_legitimas.csv
https://www.ruralvia.com/sites/default/files/files/informacion-financiera/mip/memoria-sip_2023.pdf,banca_legitimas.csv
https://www.ruralvia.com/cms/estatico/rvia/onda/ruralvia/es/particulares/index.html?exp=TRUE,banca_legitimas.csv
https://www.ruralvia.com/cms/dinamico/bantierra/ruralvia/es/interface/buscador_oficinas_accesible.html?ofiCod=38&entCod=3191,banca_legitimas.csv
https://www.ruralvia.com/es/garantia-seguridad,banca_legitimas.csv
https://www.ruralvia.com/,banca_legitimas.csv
https://www.ruralvia.com/es/politica-cookies,banca_legitimas.csv
https://www.ruralvia.com/es/autonomos,banca_legitimas.csv
